Catagery	Object_int_name	Object_Ext_name	Field_int_name	Field_ext_name	Field_type	Geom_type	Join_type	Relation	Is_Enum	Enum_values	Data_type
lnd_census_tract	lnd_census_tract	Census Tract	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_census_tract	lnd_census_tract	Census Tract	tract	Tract	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_census_tract	lnd_census_tract	Census Tract	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_census_tract	lnd_census_tract	Census Tract	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	id	ID	dd_phys_field	No	No	No	No		integer
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	bkg_key	Block Group Code	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_census_block_group	lnd_census_block_group	Cenus Block Group	blockgroup	Block Group	dd_phys_field	No	No	No	No		ds_1byte_charvec
lnd_city	lnd_city	City	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_city	lnd_city	City	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_city	lnd_city	City	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_city	lnd_city	City	tow_location	Town Location	dd_geom_field	simple_point	No	No	No		NA
lnd_city	lnd_city	City	com_location	Community Location	dd_geom_field	simple_point	No	No	No		NA
lnd_city	lnd_city	City	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_city	lnd_city	City	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	type	Type	dd_phys_field	No	No	No	Yes	,City,Community,Town,Unknown,Village	NA
lnd_city	lnd_city	City	vil_extent	Village Extent	dd_geom_field	area	No	No	No		NA
lnd_city	lnd_city	City	tow_annotation	Town Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	cit_extent	City Extent	dd_geom_field	area	No	No	No		NA
lnd_city	lnd_city	City	lnd_state	State	dd_join_field	No	State	0:n	No		NA
lnd_city	lnd_city	City	lnd_street_segments	Street Segments	dd_join_field	No	Road Centerline	0:n	No		NA
lnd_city	lnd_city	City	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_city	lnd_city	City	cit_annotation	City Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	population	Population	dd_phys_field	No	No	No	No		integer
lnd_city	lnd_city	City	lnd_annexations	Annexations	dd_join_field	No	Annexation	1:n	No		NA
lnd_city	lnd_city	City	municipality_id	Municipality ID	dd_phys_field	No	No	No	No		integer
lnd_city	lnd_city	City	cit_location	City Location	dd_geom_field	simple_point	No	No	No		NA
lnd_city	lnd_city	City	lnd_county	Lnd County	dd_join_field	No	County	0:n	No		NA
lnd_city	lnd_city	City	tow_extent	Town Extent	dd_geom_field	area	No	No	No		NA
lnd_city	lnd_city	City	incorporated_ind	Incorporate?	dd_phys_field	No	No	No	Yes	,No,Unknown,Yes	NA
lnd_city	lnd_city	City	id	ID	dd_phys_field	No	No	No	No		integer
lnd_city	lnd_city	City	is_capital_ind	Is Capital?	dd_phys_field	No	No	No	Yes	,No,Unknown,Yes	NA
lnd_city	lnd_city	City	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_city	lnd_city	City	vil_annotation	Village Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	com_annotation	Community Annotation	dd_geom_field	text	No	No	No		NA
lnd_city	lnd_city	City	com_extent	Community Extent	dd_geom_field	area	No	No	No		NA
lnd_city	lnd_city	City	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_city	lnd_city	City	vil_location	Village Location	dd_geom_field	simple_point	No	No	No		NA
lnd_city	lnd_city	City	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	shopping_center_extent	Shopping center Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	industrial_complex_annotation	Industrial Complex Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	restaurant_location	Restaurant Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	restaurant_annotation	Restaurant Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	motel_hotel_annotation	Motel/Hotel Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	office_complex_annotation	Office Complex Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	industrial_complex_location	Industrial Complex Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	type	Type	dd_phys_field	No	No	No	Yes	,Commercial Site,Industrial Complex,Motel/Hotel,Not Listed,Office Complex,Restaurant,Shopping center,Unknown	NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	restaurant_extent	Restaurant Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	commercial_site_annotation	Commercial Site Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	commercial_site_extent	Commercial Site Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	id	ID	dd_phys_field	No	No	No	No		integer
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	shopping_center_annotation	Shopping center Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	motel_hotel_location	Motel/Hotel Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	office_complex_location	Office Complex Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	number_of_floors	Number Of Floors	dd_phys_field	No	No	No	No		integer
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	commercial_site_location	Commercial Site Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	industrial_complex_extent	Industrial Complex Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	shopping_center_location	Shopping center Location	dd_geom_field	simple_point	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	office_complex_extent	Office Complex Extent	dd_geom_field	area	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_commercial_complex	lnd_commercial_complex	Commercial Complex	motel_hotel_extent	Motel/Hotel Extent	dd_geom_field	area	No	No	No		NA
lnd_community	lnd_community	Community	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_community	lnd_community	Community	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_community	lnd_community	Community	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_community	lnd_community	Community	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_community	lnd_community	Community	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_community	lnd_community	Community	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_community	lnd_community	Community	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_community	lnd_community	Community	type	Type	dd_phys_field	No	No	No	Yes	,Community Incorporated,Community Non-Incorporated,Neighborhood,Suburb,Unknown	NA
lnd_community	lnd_community	Community	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_community	lnd_community	Community	leader_line	Leader Line	dd_geom_field	simple_chain	No	No	No		NA
lnd_community	lnd_community	Community	id	ID	dd_phys_field	No	No	No	No		integer
lnd_community	lnd_community	Community	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_company_facility	lnd_company_facility	Company Facility	pay_agent_location	Pay Agent Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	staging_area_extent	Staging Area Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	operations_center_location	Operations center Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	hydro_station_location	Hydro Station Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	comb_turbine_station_location	Combustion Turbine Station Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	source_data	Source Data	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_company_facility	lnd_company_facility	Company Facility	name	Name	dd_phys_field	No	No	No	No		ds_char16_vector
lnd_company_facility	lnd_company_facility	Company Facility	heliport_annotation	Heliport Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	nuclear_station_location	Nuclear Station Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	other_extent	Other Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	staging_area_annotation	Staging Area Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	source_data_date	Source Data Date	dd_phys_field	No	No	No	No		ds_date
lnd_company_facility	lnd_company_facility	Company Facility	business_office_location	Business Office Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	extent	Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	district_office_annotation	District Office Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	telcomm_site_extent	Telcomm Site Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	heliport_extent	Heliport Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	business_office_annotation	Business Office Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	comb_turbine_station_extent	Combustion Turbine Station Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fossil_station_extent	Fossil Station Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	operations_center_extent	Operations center Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	district_office_location	District Office Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fueling_site_location	Fueling Site Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	annotation	Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	remarks_id	remarks_id	dd_phys_field	No	No	No	No		integer
lnd_company_facility	lnd_company_facility	Company Facility	telcomm_site_location	Telcomm Site Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	location	Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	id	ID	dd_phys_field	No	No	No	No		integer
lnd_company_facility	lnd_company_facility	Company Facility	company_office_location	Company Office Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	source_id	Source ID	dd_phys_field	No	No	No	No		integer
lnd_company_facility	lnd_company_facility	Company Facility	nuclear_station_extent	Nuclear Station Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	company_office_extent	Company Office Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	garage_location	Garage Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fueling_site_annotation	Fueling Site Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	pay_agent_annotation	Pay Agent Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	company_office_annotation	Company Office Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	other_annotation	Other Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fueling_site_extent	Fueling Site Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	heliport_location	Heliport Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	operations_center_annotation	Operations center Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	garage_annotation	Garage Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	comb_turbine_station_annotation	Combustion Turbine Station Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	nuclear_station_annotation	Nuclear Station Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	pay_agent_extent	Pay Agent Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	other_location	Other Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	hydro_station_annotation	Hydro Station Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fossil_station_location	Fossil Station Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	district_office_extent	District Office Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	remarks_annotation	Remarks Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	hydro_station_extent	Hydro Station Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	fossil_station_annotation	Fossil Station Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	telcomm_site_annotation	Telcomm Site Annotation	dd_geom_field	text	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	type	Type	dd_phys_field	No	No	No	Yes	,Business Office,Combustion Turbine Station,Company Office,District Office,Fossil Station,Fueling Site,Garage,Heliport,Hydro Station,Nuclear Station,Operations center,Other,Pay Agent,Staging Area,Telcomm Site,Unknown	NA
lnd_company_facility	lnd_company_facility	Company Facility	staging_area_location	Staging Area Location	dd_geom_field	simple_point	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	garage_extent	Garage Extent	dd_geom_field	area	No	No	No		NA
lnd_company_facility	lnd_company_facility	Company Facility	business_office_extent	Business Office Extent	dd_geom_field	area	No	No	No		NA
lnd_company_real_estate_interest	lnd_company_real_estate_interest	Company Real Estate Interest	facility_type	Facility Type	dd_phys_field	No	No	No	Yes	,,Overhead,Overhead & Underground,Underground	NA
lnd_company_real_estate_interest	lnd_company_real_estate_interest	Company Real Estate Interest	exi_fee_owned_extent	Exi Fee Owned Extent	dd_geom_field	area	No	No	No		NA
lnd_company_real_estate_interest	lnd_company_real_estate_interest	Company Real Estate Interest	exi_easement_route	Exi Easement Route	dd_geom_field	simple_chain	No	No	No		NA
